"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","870.778","293.668","2.965","577.110","188600320","16392192","194228224","5275648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","529.010","1193.730","0.443","-664.720","188600320","17727488","195649536","6066176"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.467","11.467","2.134","13.000","188600320","14479360","191655936","4857856"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.400","20.600","2.883","38.800","188600320","14184448","191029248","4481024"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.450","14.150","3.071","29.300","188600320","14479360","191029248","4616192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1631.417","666.724","2.447","964.693","188600320","17727488","195018752","5906432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.587","165.438","0.270","-120.851","188600320","14499840","192643072","5083136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","545.940","836.650","0.653","-290.710","188600320","17727488","197353472","6262784"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22875.900","24372.500","0.939","-1496.600","188600320","14184448","189267968","3440640"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22756.300","26410.600","0.862","-3654.300","188600320","13996032","189263872","3817472"
