event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5312512,5.1,786432,0.8,5312512,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6426624,6.1,1032192,1,6426624,6.1,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6631424,6.3,1032192,1,6631424,6.3,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6639616,6.3,1032192,1,6639616,6.3,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",11456512,10.9,2768896,2.6,83820544,79.9,13079,0,62835399,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",170901504,163,139603968,133.1,179515392,171.2,103038067,98.3,113322402,108.1,123991110,34602818,"create_session loaded the workspace default schema"
,"after_select_schema",171307008,163.4,139960320,133.5,179515392,171.2,103038194,98.3,113322402,108.1,123991110,34602818,"select_schema applied requested active schema"
,"after_typing_neihoumaa",171966464,164,140165120,133.7,179515392,171.2,103093639,98.3,113322402,108.1,123991110,34602818,"realistic short Jyutping typing path"
,"steady_after_esc",171966464,164,140165120,133.7,179515392,171.2,103087902,98.3,113322402,108.1,123991110,34602818,"steady sample after ESC clear"
