"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","658.822","281.884","2.337","376.938","185511936","15802368","194543616","5431296"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","457.570","1176.140","0.389","-718.570","185511936","17256448","196055040","6094848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.933","11.300","2.118","12.633","185511936","13836288","191705088","4931584"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.300","20.400","2.809","36.900","185511936","13606912","190119936","4886528"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.200","14.000","3.086","29.200","185511936","13836288","190910464","4943872"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1169.053","645.397","1.811","523.656","185511936","17256448","194469888","5959680"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","43.912","161.300","0.272","-117.388","185511936","13836288","192331776","5152768"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","462.000","817.000","0.565","-355.000","185511936","17256448","196780032","6320128"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22233.600","22321.200","0.996","-87.600","185511936","13606912","190119936","3502080"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22155.300","21246.900","1.043","908.400","185511936","13447168","190111744","3792896"
