"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","55.100","16.200","3.401","38.900","188956672","17268736","203546624","8097792"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","38.300","43.160","0.887","-4.860","189009920","17268736","203558912","6955008"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","604.665","292.278","2.069","312.387","185880576","15896576","194088960","5349376"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","48.600","45.767","1.062","2.833","186638336","17268736","201023488","6193152"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","44.683","35.467","1.260","9.216","188203008","17268736","202752000","6905856"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","464.960","1185.370","0.392","-720.410","185880576","17268736","195891200","6459392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","43.825","43.600","1.005","0.225","191229952","17268736","205770752","8073216"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.500","14.900","1.711","10.600","185880576","13905920","193146880","5169152"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","59.400","15.000","3.960","44.400","185880576","17268736","198975488","6791168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.600","20.700","2.734","35.900","185880576","13656064","190935040","4632576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.250","17.000","2.544","26.250","185880576","13905920","191725568","4882432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","79.150","13.900","5.694","65.250","185880576","17268736","199602176","6828032"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","61.850","62.900","0.983","-1.050","185880576","17268736","198266880","6168576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1045.285","658.053","1.588","387.232","185880576","17268736","194719744","5971968"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","108.237","334.363","0.324","-226.126","190550016","17268736","205144064","7139328"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","48.600","170.262","0.285","-121.662","185880576","13905920","193298432","4964352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","482.930","826.570","0.584","-343.640","185880576","17268736","197476352","6107136"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22647.000","23513.600","0.963","-866.600","185880576","13656064","190140416","3416064"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22416.800","23493.600","0.954","-1076.800","185880576","13451264","190136320","3846144"
