"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","56.500","16.400","3.445","40.100","189317120","17715200","204238848","7323648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","38.960","43.380","0.898","-4.420","190115840","17715200","205033472","8085504"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","624.024","292.424","2.134","331.600","185774080","15810560","194424832","4960256"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","49.367","45.833","1.077","3.534","186978304","17715200","201715712","6492160"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","45.050","35.667","1.263","9.383","188522496","17715200","203444224","8839168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","467.770","1201.890","0.389","-734.120","185774080","17715200","197107712","5902336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","45.350","43.487","1.043","1.863","191823872","17715200","207081472","8339456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.733","14.733","1.747","11.000","185774080","13819904","192049152","4706304"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","61.700","15.200","4.059","46.500","185774080","17715200","199569408","6402048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.700","20.500","2.863","38.200","185774080","13602816","191258624","4374528"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.750","16.900","2.648","27.850","185774080","13819904","191258624","4669440"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","82.400","14.050","5.865","68.350","186093568","17715200","200990720","6483968"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","63.300","63.900","0.991","-0.600","185774080","17715200","198856704","6184960"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1098.010","659.663","1.665","438.347","185774080","17096704","195850240","5816320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","110.081","340.338","0.323","-230.257","190734336","17715200","205660160","8085504"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","49.425","168.875","0.293","-119.450","185774080","13844480","193634304","4632576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","470.610","836.330","0.563","-365.720","185774080","17715200","197787648","7069696"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22046.200","25267.700","0.873","-3221.500","185774080","13602816","190201856","3461120"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22030.800","27872.500","0.790","-5841.700","185774080","13504512","190197760","3796992"
