"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.500","16.600","0.331","-11.100","153923584","17219584","101924864","6631424"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.780","44.580","0.130","-38.800","153923584","17219584","102551552","6758400"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.416","295.365","0.018","-289.949","153923584","15859712","93347840","5210112"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.567","47.067","0.118","-41.500","153923584","17219584","100360192","6356992"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.617","36.733","0.153","-31.116","153923584","17219584","101298176","7647232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.480","1206.580","0.005","-1201.100","153923584","17219584","94892032","6463488"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.600","44.388","0.126","-38.788","153923584","17219584","105549824","8110080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.200","15.133","0.278","-10.933","153923584","13811712","91713536","4829184"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.500","15.200","0.362","-9.700","153923584","17219584","98779136","7700480"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.100","20.600","0.199","-16.500","153923584","13574144","90374144","4386816"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.200","17.550","0.239","-13.350","153923584","13811712","90869760","4542464"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.600","14.100","0.397","-8.500","153923584","17219584","99569664","7921664"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.500","63.700","0.086","-58.200","153923584","17219584","97804288","6258688"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.383","666.227","0.008","-660.844","153923584","17219584","94593024","5947392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.588","342.756","0.016","-337.168","153923584","17219584","103968768","6864896"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.000","172.325","0.035","-166.325","153923584","13836288","92426240","4710400"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.420","847.970","0.006","-842.550","153923584","17219584","98775040","6119424"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23526.800","22676.500","1.037","850.300","153923584","13574144","87474176","3375104"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23115.200","23622.900","0.979","-507.700","153923584","13414400","89165824","3768320"
