"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","2","5505500","6","3443600","9004","5260","2333","36200","1700","127800","0","133700","2333","0","5","1","1762900","5","1","300"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","2","5368500","6","3608600","9004","5260","2333","36400","2100","139300","0","52400","2333","0","5","1","1423000","5","1","300"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","2","6562500","6","4405600","9004","5260","2333","38200","2700","192500","200","111500","2333","0","5","1","2136500","5","1","400"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","2","5550600","6","3624900","9004","5260","2333","36700","1700","131800","0","49100","2333","0","5","1","1464400","5","1","600"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","2","5055900","6","3334900","9004","5260","2333","35600","2000","135000","0","46200","2333","0","5","1","1421100","5","1","300"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","5","2","2","5043100","6","3356900","9004","5260","2333","36300","1900","126300","100","34800","2333","0","5","1","1391800","5","1","300"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","6","2","2","4886900","6","3206000","9004","5260","2333","35900","1600","132800","0","34900","2333","0","5","1","1433500","5","1","400"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","7","2","2","4753200","6","3135100","9004","5260","2333","35600","1500","128300","200","33500","2333","0","5","1","1354400","5","1","500"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","8","2","2","4684100","6","3108600","9004","5260","2333","35700","1000","120100","0","35400","2333","0","5","1","1344300","5","1","300"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","9","2","2","4679200","6","3076100","9004","5260","2333","34400","900","126200","0","34400","2333","0","5","1","1344800","5","1","300"
