engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,3,21166900,9,20420500,114889,16735,60,300,1300,24700,100,1400,60,0,6,1,356500,6,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,3,21186000,9,20413000,114889,16735,60,100,1300,24500,0,1600,60,0,6,1,356000,6,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,3,21113100,9,20373700,114889,16735,60,100,1100,24200,100,1600,60,0,6,1,362600,6,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,3,21123800,9,20374500,114889,16735,60,100,1200,24700,0,1300,60,0,6,1,353400,6,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,3,21119200,9,20361900,114889,16735,60,300,1300,24500,200,1400,60,0,6,1,360800,6,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,3,21399900,9,20654800,114889,16735,60,200,1100,25100,100,1600,60,0,6,1,353600,6,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,3,21023300,9,20282800,114889,16735,60,100,1100,24000,0,1600,60,0,6,1,354400,6,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,3,21002000,9,20243900,114889,16735,60,300,1000,24800,100,1400,60,0,6,1,356000,6,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,3,21108500,9,20365100,114889,16735,60,200,1100,24200,100,1400,60,0,6,1,353500,6,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,3,20990600,9,20234900,114889,16735,60,200,1200,24100,200,1500,60,0,6,1,359000,6,1,300
