"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","56.600","16.300","3.472","40.300","189448192","17543168","203653120","8228864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","36.300","43.320","0.838","-7.020","190320640","17543168","204476416","8228864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","587.957","294.814","1.994","293.143","185839616","15872000","193167360","4997120"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","45.433","45.933","0.989","-0.500","187871232","17543168","200982528","6275072"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","37.233","35.533","1.048","1.700","188067840","17543168","202067968","8970240"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","484.940","1209.240","0.401","-724.300","185839616","17543168","195870720","6180864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","38.950","44.500","0.875","-5.550","192147456","17747968","206065664","8962048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","20.033","15.233","1.315","4.800","185839616","13864960","191787008","4521984"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","60.600","15.300","3.961","45.300","185909248","17543168","199401472","6553600"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.600","20.800","2.865","38.800","185839616","13627392","190173184","4247552"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","34.700","17.300","2.006","17.400","185839616","13864960","190963712","4812800"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","35.350","14.050","2.516","21.300","186691584","17543168","200192000","6590464"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","63.250","64.050","0.988","-0.800","185839616","17543168","197816320","7708672"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1095.742","678.642","1.615","417.100","185839616","17424384","194285568","6295552"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","101.931","344.919","0.296","-242.988","191385600","17747968","205275136","7110656"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","47.625","176.200","0.270","-128.575","185839616","13864960","192413696","4722688"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","485.240","851.610","0.570","-366.370","185839616","17543168","197009408","6291456"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23056.600","22646.400","1.018","410.200","185839616","13627392","190173184","3465216"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23330.100","26490.800","0.881","-3160.700","185839616","13447168","190017536","3764224"
