"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","577.322","293.295","1.968","284.027","185761792","15810560","194473984","5242880"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","473.800","1186.450","0.399","-712.650","185761792","17166336","195772416","6467584"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.067","15.233","1.580","8.834","185761792","13819904","191905792","4657152"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.000","20.600","2.718","35.400","185761792","13619200","190320640","4767744"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.650","17.450","2.444","25.200","185761792","13819904","191115264","4608000"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1049.914","658.444","1.595","391.470","185761792","17166336","195268608","5849088"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.962","175.788","0.256","-130.826","185761792","13832192","192888832","4632576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","464.270","828.920","0.560","-364.650","185761792","17166336","197058560","6205440"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22784.900","24544.500","0.928","-1759.600","185761792","13619200","190320640","3481600"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22782.400","24334.700","0.936","-1552.300","185761792","13447168","190140416","3829760"
