"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.700","16.300","0.350","-10.600","153976832","17203200","102490112","7208960"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.900","43.540","0.136","-37.640","153976832","17203200","103280640","7000064"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.584","297.232","0.019","-291.648","153976832","15728640","93126656","5271552"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.767","46.300","0.125","-40.533","153976832","17203200","99901440","6340608"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.883","35.617","0.165","-29.734","153976832","17203200","100909056","6725632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.580","1204.550","0.005","-1198.970","153976832","17203200","94150656","6037504"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.737","43.912","0.131","-38.175","153976832","17203200","104861696","7176192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.300","14.833","0.290","-10.533","153976832","13881344","91746304","5234688"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.700","15.100","0.377","-9.400","153976832","17203200","97947648","6336512"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.300","20.300","0.212","-16.000","153976832","13639680","90374144","4796416"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.250","17.050","0.249","-12.800","153976832","13881344","91148288","4800512"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.700","13.950","0.409","-8.250","153976832","17203200","98889728","6479872"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.650","64.450","0.088","-58.800","153976832","17203200","97923072","7577600"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.569","670.492","0.008","-664.923","153976832","17203200","94228480","5885952"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.656","343.188","0.016","-337.532","153976832","17203200","104071168","7213056"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.150","170.262","0.036","-164.112","153976832","13881344","92618752","5058560"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.600","847.980","0.007","-842.380","153976832","17203200","95879168","6533120"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23094.500","24240.300","0.953","-1145.800","153976832","13639680","87568384","3416064"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22416.600","28264.200","0.793","-5847.600","153976832","13426688","89481216","3768320"
