"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","56.900","16.700","3.407","40.200","187817984","17305600","202657792","7032832"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","39.480","43.600","0.906","-4.120","189292544","17305600","204038144","7548928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","625.984","292.051","2.143","333.933","185651200","15818752","194400256","4972544"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","50.400","46.700","1.079","3.700","188538880","17305600","203321344","6881280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","45.900","36.283","1.265","9.617","187109376","17305600","200925184","6455296"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","471.670","1193.030","0.395","-721.360","185651200","17305600","196452352","6062080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","45.425","43.750","1.038","1.675","191672320","17305600","206417920","8257536"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","26.033","15.033","1.732","11.000","185651200","13840384","191836160","4816896"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","61.100","15.500","3.942","45.600","185651200","17305600","199499776","7868416"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.000","20.800","2.788","37.200","185651200","13627392","191012864","4415488"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.350","17.300","2.564","27.050","185651200","13840384","191209472","4628480"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","83.400","14.500","5.752","68.900","185970688","17305600","200298496","7938048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","62.150","64.800","0.959","-2.650","185651200","17305600","198709248","7716864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1092.115","663.271","1.647","428.844","185651200","17305600","195190784","5906432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","110.913","339.300","0.327","-228.387","190914560","17305600","205627392","7249920"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","49.787","173.850","0.286","-124.063","185651200","13840384","193609728","4841472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","488.080","844.740","0.578","-356.660","185651200","17305600","197779456","6008832"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22623.200","23815.200","0.950","-1192.000","185651200","13627392","190222336","3530752"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22590.100","25722.300","0.878","-3132.200","185651200","13455360","189427712","3792896"
