"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","56.000","16.900","3.314","39.100","189190144","17231872","204357632","7131136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","36.720","44.240","0.830","-7.520","190214144","17231872","204963840","7053312"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","594.678","313.651","1.896","281.027","186290176","15831040","194600960","5287936"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","47.400","48.000","0.988","-0.600","188010496","17231872","201912320","6316032"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","37.333","36.417","1.025","0.916","188010496","17231872","202768384","6660096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","480.920","1220.780","0.394","-739.860","186290176","17231872","196882432","6078464"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","38.588","44.038","0.876","-5.450","192167936","17231872","206884864","7438336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","19.533","15.700","1.244","3.833","186290176","13803520","192741376","4964352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","59.500","15.800","3.766","43.700","186290176","17231872","199663616","6397952"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.000","21.400","2.710","36.600","186290176","13598720","191156224","4808704"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","33.850","18.050","1.875","15.800","186290176","13803520","191156224","4702208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","36.050","14.800","2.436","21.250","186290176","17231872","200331264","6696960"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","62.500","66.050","0.946","-3.550","186290176","17231872","198873088","6377472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1052.575","680.795","1.546","371.780","186290176","17231872","195297280","5984256"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","101.225","343.894","0.294","-242.669","191270912","17231872","206090240","7110656"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","46.675","175.300","0.266","-128.625","186290176","13803520","193531904","5038080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","491.100","857.500","0.573","-366.400","186290176","17231872","198082560","5992448"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23259.000","32356.000","0.719","-9097.000","186290176","13594624","190365696","3371008"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22851.900","32650.600","0.700","-9798.700","186290176","13484032","190435328","3801088"
