"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","631.492","280.727","2.249","350.765","186105856","15781888","194015232","5242880"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","467.870","1174.490","0.398","-706.620","186105856","17281024","196780032","6537216"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.567","11.067","2.129","12.500","186105856","13844480","192593920","4997120"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.900","20.500","2.824","37.400","186105856","13643776","190611456","4411392"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.100","13.800","3.123","29.300","186105856","13844480","191406080","4739072"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1138.632","641.698","1.774","496.934","186105856","17281024","195600384","5951488"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","44.212","158.175","0.280","-113.963","186105856","13848576","193388544","5083136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","484.430","817.680","0.592","-333.250","186105856","17281024","196931584","6029312"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","21971.600","23951.400","0.917","-1979.800","186105856","13643776","190328832","3440640"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","21993.500","25045.500","0.878","-3052.000","186105856","13430784","190308352","3821568"
