"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","55.700","16.300","3.417","39.400","189640704","17768448","204308480","8577024"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","39.180","43.720","0.896","-4.540","190451712","17768448","205103104","8577024"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","622.995","294.541","2.115","328.454","185729024","15888384","194039808","4898816"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","49.500","46.333","1.068","3.167","187314176","17768448","201932800","8105984"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","45.533","36.317","1.254","9.216","188850176","17768448","203513856","6840320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","462.180","1212.890","0.381","-750.710","185729024","17367040","196538368","6344704"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","44.812","44.163","1.015","0.649","191918080","17833984","206577664","8200192"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","26.167","14.900","1.756","11.267","185729024","13795328","192454656","4624384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","60.300","15.200","3.967","45.100","185729024","17768448","199557120","7966720"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.700","20.500","2.815","37.200","185729024","13615104","190873600","4251648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.600","16.950","2.631","27.650","185729024","13795328","190873600","4952064"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","81.700","14.100","5.794","67.600","185946112","17768448","200511488","8105984"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","62.150","63.950","0.972","-1.800","185729024","17768448","198762496","6131712"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1084.320","674.780","1.607","409.540","185729024","17367040","194842624","6279168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","108.912","337.025","0.323","-228.113","191262720","17833984","205897728","8577024"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","49.625","177.150","0.280","-127.525","185729024","13811712","193249280","4624384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","463.790","847.880","0.547","-384.090","185729024","17768448","198631424","6430720"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23132.400","23350.100","0.991","-217.700","185729024","13615104","190078976","3399680"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23067.000","25956.500","0.889","-2889.500","185729024","13443072","190074880","3825664"
