"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","6.400","16.800","0.381","-10.400","208662528","20094976","152006656","8708096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","6.420","44.380","0.145","-37.960","208662528","20094976","153415680","8847360"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","6.676","300.576","0.022","-293.900","208662528","20094976","144404480","9285632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","6.433","47.167","0.136","-40.734","208662528","20094976","149815296","7598080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","6.383","36.750","0.174","-30.367","208662528","20094976","151379968","7962624"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","6.480","1214.240","0.005","-1207.760","208662528","20094976","147279872","7479296"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","6.388","44.625","0.143","-38.237","208662528","20094976","156864512","11583488"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.433","15.600","0.284","-11.167","208662528","17698816","141897728","5931008"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","6.500","15.500","0.419","-9.000","208662528","20094976","148398080","7561216"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.400","22.200","0.198","-17.800","208662528","16883712","140599296","6627328"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.400","18.200","0.242","-13.800","208662528","16883712","141234176","5623808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","6.450","14.350","0.449","-7.900","208662528","20094976","149188608","7868416"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","6.450","64.900","0.099","-58.450","208662528","20094976","147402752","7421952"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","6.761","671.185","0.010","-664.424","208662528","20094976","145833984","7430144"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","6.487","344.887","0.019","-338.400","208662528","20094976","155820032","8798208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.887","175.950","0.039","-169.063","208662528","17698816","142442496","6107136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","6.520","852.770","0.008","-846.250","208662528","20094976","148168704","7479296"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","286409.600","55518.700","5.159","230890.900","208662528","16883712","136318976","3940352"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","287874.800","57155.800","5.037","230719.000","208662528","16343040","137457664","4952064"
