"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","574.568","289.681","1.983","284.887","185712640","15822848","194101248","4952064"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","458.270","1184.320","0.387","-726.050","185712640","17154048","196730880","6168576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.800","14.867","1.668","9.933","185712640","13799424","191655936","4726784"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.600","20.500","2.859","38.100","185712640","13582336","191029248","4550656"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.100","16.950","2.602","27.150","185712640","13799424","191029248","4501504"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1018.766","652.600","1.561","366.166","185712640","17154048","194891776","5869568"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","45.163","168.300","0.268","-123.137","185712640","13864960","193241088","4673536"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","488.910","834.120","0.586","-345.210","185712640","17154048","197443584","6299648"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22518.900","26267.200","0.857","-3748.300","185712640","13582336","190234624","3559424"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22544.700","123809.900","0.182","-101265.200","185712640","13467648","190230528","3796992"
