"engine","track","schema_id","workload","input","samples","operations","median_us","p95_us","p99_us","max_us","median_working_set_bytes","max_peak_working_set_bytes","median_private_bytes","max_peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","289.681","293.786","310.757","310.757","15446016","15822848","4952064","6590464"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","1184.320","1203.050","1210.020","1210.020","16183296","17154048","6168576","7606272"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","14.867","15.300","16.000","16.000","12128256","13799424","4726784","6451200"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","20.500","21.700","26.900","26.900","11952128","13582336","4550656","6381568"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","16.950","19.600","41.900","41.900","11952128","13799424","4501504","6451200"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","652.600","659.024","665.127","665.127","16859136","17154048","5869568","7135232"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","168.300","179.375","183.013","183.013","13049856","13864960","4673536","6483968"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","834.120","860.970","939.030","939.030","16146432","17154048","6299648","7606272"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","26267.200","152145.000","157050.500","157050.500","10657792","13582336","3559424","6381568"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","123809.900","156251.600","156251.600","156251.600","11001856","13467648","3796992","6184960"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","80","2960","574.568","586.459","615.738","615.738","179740672","185712640","194101248","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","80","800","458.270","469.790","476.340","476.340","182104064","185712640","196730880","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","80","240","24.800","25.633","26.667","26.667","177188864","185712640","191655936","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","80","80","58.600","62.200","67.200","67.200","176476160","185712640","191029248","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","80","160","44.100","45.350","46.200","46.200","176496640","185712640","191029248","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","80","4720","1018.766","1049.195","1083.798","1083.798","180449280","185712640","194891776","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","80","640","45.163","47.988","48.925","48.925","178372608","185712640","193241088","202108928"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","80","800","488.910","497.120","501.300","501.300","183054336","185712640","197443584","202108928"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","60","60","22518.900","22983.300","23379.200","23379.200","175575040","185712640","190234624","202108928"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","9","9","22544.700","2811038.400","2811038.400","2811038.400","174981120","185712640","190230528","202108928"
"yune","track-b-product","jyut6ping3_mobile","key_sequence_process_with_context","neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung","80","4880","320.936","328.848","335.621","335.621","80367616","510885888","36569088","542318592"
"yune","track-b-product","jyut6ping3_mobile","session_create_select_destroy","","60","60","35740.100","36465.300","36646.300","36646.300","61235200","510885888","29679616","542318592"
"yune","track-b-product","jyut6ping3_mobile","startup_warm_shared_assets_runtime_ready","","9","9","34609.000","152384.000","152384.000","152384.000","78323712","510885888","34308096","542318592"
