engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns,candidate_request_bounded_calls,candidate_request_unbounded_calls,candidate_request_page_limit_total,candidate_request_surplus_total,bounded_iterator_calls,bounded_iterator_limit_total,bounded_iterator_selected_total,bounded_iterator_full_count_total,full_list_translation_calls,full_list_fallback_count,exact_lookup_calls,exact_lookup_ns,exact_lookup_candidates,prefix_lookup_calls,prefix_lookup_ns,prefix_lookup_candidates,heap_exact_lookup_calls,heap_prefix_lookup_calls,no_marisa_compact_exact_lookup_calls,no_marisa_compact_prefix_lookup_calls,rsmarisa_exact_lookup_calls,rsmarisa_prefix_lookup_calls,abi_c_string_allocations,abi_c_string_bytes,sentence_candidate_calls,sentence_candidate_ns,sentence_substrings_considered,sentence_exact_lookup_calls,sentence_exact_lookup_ns,sentence_exact_lookup_candidates,sentence_prefix_lookup_calls,sentence_prefix_lookup_ns,sentence_prefix_lookup_candidates,sentence_entry_matches_collected,sentence_path_clones,sentence_path_replacements,sentence_paths_pruned,sentence_max_live_paths,sentence_result_candidates,upstream_sentence_model_calls,upstream_sentence_model_ns,upstream_sentence_model_candidates,upstream_sentence_model_code_prefix_checks,upstream_sentence_model_table_entries_considered,upstream_sentence_model_vocabulary_entries_considered,upstream_sentence_model_graph_edges,prefix_fallback_calls,prefix_fallback_ns,prefix_fallback_views_visited,prefix_fallback_candidates,dynamic_correction_calls,dynamic_correction_ns,dynamic_correction_codes_considered,dynamic_correction_candidates
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,2,37,37,18670900,111,18520100,184,115,249,1300,12700,36100,900,4700,249,0,5,1,3200,5,1,600,37,0,185,555,37,740,249,250,0,0,37,507200,28,36,651300,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16100400,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,3,37,37,18454500,111,18318400,184,115,249,1300,11900,31200,800,5000,249,0,5,1,2700,5,1,200,37,0,185,555,37,740,249,250,0,0,37,508800,28,36,647000,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15907600,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,4,37,37,20267700,111,20067200,184,115,249,2200,16200,42700,1100,6200,249,0,5,1,3300,5,1,500,37,0,185,555,37,740,249,250,0,0,37,526900,28,36,650300,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17604100,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,5,37,37,18876000,111,18721300,184,115,249,1400,13700,37100,500,5100,249,0,5,1,4100,5,1,800,37,0,185,555,37,740,249,250,0,0,37,477100,28,36,644700,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16382700,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,6,37,37,18754900,111,18596100,184,115,249,900,12900,37100,1200,4600,249,0,5,1,3000,5,1,400,37,0,185,555,37,740,249,250,0,0,37,479600,28,36,639900,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16247300,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,7,37,37,18477800,111,18340100,184,115,249,600,12000,31600,600,4500,249,0,5,1,2900,5,1,200,37,0,185,555,37,740,249,250,0,0,37,498300,28,36,640000,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15968700,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,8,37,37,18466400,111,18332200,184,115,249,1400,11500,31300,1400,4500,249,0,5,1,2600,5,1,300,37,0,185,555,37,740,249,250,0,0,37,497200,28,36,627500,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15976200,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,9,37,37,18451800,111,18317400,184,115,249,900,12200,31500,900,4700,249,0,5,1,3000,5,1,300,37,0,185,555,37,740,249,250,0,0,37,501200,28,36,628500,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15946900,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,10,37,37,18503400,111,18370200,184,115,249,1200,11700,31100,900,4900,249,0,5,1,2500,5,1,300,37,0,185,555,37,740,249,250,0,0,37,504700,28,36,628200,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16000400,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,11,37,37,18616000,111,18478000,184,115,249,1600,11700,31500,900,4400,249,0,5,1,2900,5,1,600,37,0,185,555,37,740,249,250,0,0,37,504100,28,36,628400,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16102400,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,12,37,37,18504800,111,18369700,184,115,249,1000,11600,31300,900,5000,249,0,5,1,2700,5,1,200,37,0,185,555,37,740,249,250,0,0,37,483400,28,36,625900,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16056800,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,13,37,37,18591900,111,18450200,184,115,249,800,12200,31800,1000,3900,249,0,5,1,2900,5,1,400,37,0,185,555,37,740,249,250,0,0,37,502300,28,36,629900,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16069200,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,14,37,37,18438100,111,18305500,184,115,249,1100,11900,30700,800,4400,249,0,5,1,2100,5,1,200,37,0,185,555,37,740,249,250,0,0,37,507200,28,36,614400,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15945300,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,15,37,37,18296300,111,18163800,184,115,249,1100,12000,29800,700,4600,249,0,5,1,2000,5,1,300,37,0,185,555,37,740,249,250,0,0,37,478800,28,36,616800,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15881700,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,16,37,37,18295200,111,18159900,184,115,249,1800,12000,32900,700,4200,249,0,5,1,2000,5,1,300,37,0,185,555,37,740,249,250,0,0,37,470600,28,36,615200,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15907000,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,17,37,37,18383200,111,18251500,184,115,249,1300,11900,30700,600,4200,249,0,5,1,1900,5,1,200,37,0,185,555,37,740,249,250,0,0,37,502400,28,36,615600,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15902000,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,18,37,37,18518900,111,18386000,184,115,249,1100,11900,30300,1000,4400,249,0,5,1,1600,5,1,400,37,0,185,555,37,740,249,250,0,0,37,670000,28,36,610100,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15872600,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,19,37,37,18478000,111,18344400,184,115,249,1400,11700,30300,600,4500,249,0,5,1,1600,5,1,200,37,0,185,555,37,740,249,250,0,0,37,502000,28,36,610200,87,0,0,0,0,37,36,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15997100,135,8919,131876,0,131876,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,0,59,59,53582800,177,53311500,295,115,375,2600,28600,55300,1400,10200,375,0,5,1,3300,5,1,600,59,0,295,885,59,1180,375,375,0,0,59,1000300,23,58,1718000,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48147600,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,1,59,59,52819800,177,52571600,295,115,375,2100,25300,53000,1300,7200,375,0,5,1,2700,5,1,300,59,0,295,885,59,1180,375,375,0,0,59,1011800,23,58,1708700,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47392200,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,2,59,59,57171800,177,56911700,295,115,375,2200,25600,53800,1800,7000,375,0,5,1,3000,5,1,600,59,0,295,885,59,1180,375,375,0,0,59,1009700,23,58,1706800,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,51741400,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,3,59,59,52971500,177,52726700,295,115,375,1800,26000,51400,1200,7200,375,0,5,1,2500,5,1,200,59,0,295,885,59,1180,375,375,0,0,59,999200,23,58,1703100,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47593600,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,4,59,59,53143300,177,52898400,295,115,375,2100,26700,50800,1100,6800,375,0,5,1,2200,5,1,200,59,0,295,885,59,1180,375,375,0,0,59,999600,23,58,1697000,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47772600,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,5,59,59,53174000,177,52930900,295,115,375,1700,26100,51400,1200,7500,375,0,5,1,2900,5,1,300,59,0,295,885,59,1180,375,375,0,0,59,1001200,23,58,1705100,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47795400,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,6,59,59,52835000,177,52593000,295,115,375,1800,25300,50000,1500,7400,375,0,5,1,2700,5,1,500,59,0,295,885,59,1180,375,375,0,0,59,966100,23,58,1701200,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47568100,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,7,59,59,52879300,177,52637500,295,115,375,1900,25900,50800,1500,7000,375,0,5,1,2600,5,1,400,59,0,295,885,59,1180,375,375,0,0,59,995100,23,58,1703000,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47529800,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,8,59,59,52872200,177,52634900,295,115,375,1700,24500,49900,900,6400,375,0,5,1,2200,5,1,200,59,0,295,885,59,1180,375,375,0,0,59,998700,23,58,1688600,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47527000,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,9,59,59,52897800,177,52657800,295,115,375,1900,23500,50200,1400,7000,375,0,5,1,2800,5,1,400,59,0,295,885,59,1180,375,375,0,0,59,1000300,23,58,1680700,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47560300,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,10,59,59,52857500,177,52614100,295,115,375,1900,24900,51200,1300,6800,375,0,5,1,3300,5,1,700,59,0,295,885,59,1180,375,375,0,0,59,975600,23,58,1692100,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47587800,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,11,59,59,53459700,177,53196000,295,115,375,1800,24000,54400,2700,7800,375,0,5,1,3000,5,1,600,59,0,295,885,59,1180,375,375,0,0,59,1002100,23,58,1709100,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48036000,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,12,59,59,54066600,177,53783800,295,115,375,1900,27300,58600,1400,7100,375,0,5,1,3600,5,1,600,59,0,295,885,59,1180,375,375,0,0,59,972500,23,58,1723900,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48671800,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,13,59,59,53080100,177,52821700,295,115,375,2100,24700,56400,1500,7700,375,0,5,1,3400,5,1,500,59,0,295,885,59,1180,375,375,0,0,59,1004000,23,58,1724600,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47635800,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,14,59,59,52923900,177,52668600,295,115,375,1700,25600,53900,1600,7900,375,0,5,1,3400,5,1,400,59,0,295,885,59,1180,375,375,0,0,59,1004100,23,58,1715000,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47509700,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,15,59,59,53012300,177,52756500,295,115,375,1600,24400,55600,1500,7800,375,0,5,1,3300,5,1,300,59,0,295,885,59,1180,375,375,0,0,59,1009700,23,58,1724700,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47572800,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,16,59,59,53140300,177,52885700,295,115,375,2200,25400,53400,1600,7200,375,0,5,1,3100,5,1,500,59,0,295,885,59,1180,375,375,0,0,59,1003800,23,58,1715700,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47725100,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,17,59,59,53119000,177,52857200,295,115,375,1900,25000,54400,1700,6800,375,0,5,1,3400,5,1,600,59,0,295,885,59,1180,375,375,0,0,59,1002500,23,58,1749900,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47662700,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,18,59,59,52785900,177,52540100,295,115,375,1100,24200,52700,1200,7200,375,0,5,1,3200,5,1,300,59,0,295,885,59,1180,375,375,0,0,59,1004300,23,58,1715500,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47368300,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,19,59,59,52846000,177,52593300,295,115,375,1700,24600,54500,1100,7000,375,0,5,1,2800,5,1,300,59,0,295,885,59,1180,375,375,0,0,59,999800,23,58,1716300,92,0,0,0,0,59,58,7,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47439100,260,35906,374329,0,374329,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,0,10,10,302200,30,281100,20,20,20,300,1600,3000,0,800,20,0,0,1,900,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,30100,20,0,0,0,0,19,19,2,22,18,97300,108,108,70500,0,18,22300,0,0,0,0,0,1,0,18,59600,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,1,10,10,296000,30,274700,20,20,20,400,1600,3200,400,700,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,30200,20,0,0,0,0,19,19,2,22,18,90200,108,108,69300,0,18,16000,0,0,0,0,0,1,0,18,59700,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,2,10,10,293000,30,272400,20,20,20,300,1900,3200,300,600,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15000,0,19,29300,20,0,0,0,0,19,19,2,22,18,90200,108,108,69800,0,18,15900,0,0,0,0,0,1,0,18,59000,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,3,10,10,295800,30,275700,20,20,20,200,1800,2800,300,600,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,29700,20,0,0,0,0,19,19,2,22,18,90600,108,108,70300,0,18,15900,0,0,0,0,0,1,0,18,61700,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,4,10,10,295400,30,274500,20,20,20,400,1900,2900,500,500,20,0,0,1,300,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14600,0,19,30000,20,0,0,0,0,19,19,2,22,18,90600,108,108,70200,0,18,16200,0,0,0,0,0,1,0,18,60400,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,5,10,10,294600,30,274500,20,20,20,300,2000,2600,200,700,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14900,0,19,29700,20,0,0,0,0,19,19,2,22,18,90300,108,108,69800,0,18,15900,0,0,0,0,0,1,0,18,59800,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,6,10,10,291200,30,270500,20,20,20,300,1700,2900,400,500,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,28000,20,0,0,0,0,19,19,2,22,18,90100,108,108,70100,0,18,16200,0,0,0,0,0,1,0,18,58700,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,7,10,10,290200,30,270000,20,20,20,300,1900,2700,400,400,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14900,0,19,28100,20,0,0,0,0,19,19,2,22,18,90000,108,108,69500,0,18,15800,0,0,0,0,0,1,0,18,59600,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,8,10,10,290300,30,270300,20,20,20,0,1500,2600,300,700,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,27800,20,0,0,0,0,19,19,2,22,18,90100,108,108,69800,0,18,15800,0,0,0,0,0,1,0,18,59000,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,9,10,10,291700,30,271400,20,20,20,0,1700,2800,300,400,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,28600,20,0,0,0,0,19,19,2,22,18,90200,108,108,70000,0,18,15800,0,0,0,0,0,1,0,18,59000,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,10,10,10,291900,30,270900,20,20,20,200,1900,3300,600,500,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14800,0,19,29100,20,0,0,0,0,19,19,2,22,18,90000,108,108,69800,0,18,15800,0,0,0,0,0,1,0,18,59300,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,11,10,10,291300,30,270400,20,20,20,300,1900,3300,600,600,20,0,0,1,400,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15200,0,19,28300,20,0,0,0,0,19,19,2,22,18,90300,108,108,69800,0,18,16000,0,0,0,0,0,1,0,18,59300,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,12,10,10,290800,30,270600,20,20,20,300,1800,2700,200,600,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14600,0,19,28300,20,0,0,0,0,19,19,2,22,18,90400,108,108,69800,0,18,16100,0,0,0,0,0,1,0,18,59100,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,13,10,10,291800,30,271700,20,20,20,100,1700,2900,100,700,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14600,0,19,28400,20,0,0,0,0,19,19,2,22,18,90400,108,108,69800,0,18,15700,0,0,0,0,0,1,0,18,59400,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,14,10,10,291200,30,270700,20,20,20,400,1900,2800,200,400,20,0,0,1,400,0,1,100,10,0,50,150,1,20,20,20,0,9,19,14900,0,19,28000,20,0,0,0,0,19,19,2,22,18,90300,108,108,70600,0,18,15800,0,0,0,0,0,1,0,18,59300,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,15,10,10,291800,30,271300,20,20,20,300,1700,2800,200,500,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14700,0,19,28600,20,0,0,0,0,19,19,2,22,18,90600,108,108,70300,0,18,15900,0,0,0,0,0,1,0,18,59200,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,16,10,10,294800,30,274300,20,20,20,300,1900,2900,200,400,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15100,0,19,28100,20,0,0,0,0,19,19,2,22,18,90300,108,108,70100,0,18,15900,0,0,0,0,0,1,0,18,59900,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,17,10,10,291200,30,270900,20,20,20,200,2000,2700,200,500,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,15000,0,19,28500,20,0,0,0,0,19,19,2,22,18,90400,108,108,70100,0,18,16100,0,0,0,0,0,1,0,18,59100,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,18,10,10,291300,30,270900,20,20,20,400,1800,2800,400,600,20,0,0,1,300,0,1,0,10,0,50,150,1,20,20,20,0,9,19,14900,0,19,28200,20,0,0,0,0,19,19,2,22,18,90200,108,108,70200,0,18,16000,0,0,0,0,0,1,0,18,59000,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,19,10,10,290900,30,270400,20,20,20,200,1900,2700,300,500,20,0,0,1,300,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15000,0,19,28000,20,0,0,0,0,19,19,2,22,18,89800,108,108,70100,0,18,15800,0,0,0,0,0,1,0,18,59100,0,438,0,0,0,0,0,0,0,0,0,0,0
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,0,10,10,321400,30,300400,20,20,20,300,1500,2300,200,900,20,0,0,1,500,0,1,100,10,0,50,150,1,20,20,20,0,9,19,15800,0,19,40600,20,0,0,0,0,19,19,2,22,18,92300,108,108,71200,0,18,15500,0,0,0,0,0,1,0,18,72000,0,438,228,0,228,0,0,0,0,0,0,0,0
