tool_version,tool_sha256,oracle_sha256,actual_sha256,exception_sha256,effective_invocation,input,policy,oracle_count,actual_count,oracle_captured_all_pages,actual_captured_all_pages,oracle_menu_present,actual_menu_present,oracle_termination_reason,actual_termination_reason,raw_first_mismatch_index,missing_count,extra_count,failure_classes,accepted_exceptions,verdict
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,9cf5f91dfa81c050a3d55e54f423aa4648c64cc6f0f8447549004e3c810d755b,2a367341eb4ba2f4a947a11fa84a3d0f13f4ffdeae7f4225f8bd88b3b9a0b34e,,python scripts/compare-candidate-order.py --oracle external/oracle --actual external/actual --policy exact --input being --input beingo --input beixngoxx --input mgoi --input zijiguk --output-json external/output-json --output-csv external/output-csv,being,exact,140,139,True,True,True,True,last_page,last_page,10,1,0,under-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,9cf5f91dfa81c050a3d55e54f423aa4648c64cc6f0f8447549004e3c810d755b,2a367341eb4ba2f4a947a11fa84a3d0f13f4ffdeae7f4225f8bd88b3b9a0b34e,,python scripts/compare-candidate-order.py --oracle external/oracle --actual external/actual --policy exact --input being --input beingo --input beixngoxx --input mgoi --input zijiguk --output-json external/output-json --output-csv external/output-csv,beingo,exact,142,141,True,True,True,True,last_page,last_page,12,1,0,under-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,9cf5f91dfa81c050a3d55e54f423aa4648c64cc6f0f8447549004e3c810d755b,2a367341eb4ba2f4a947a11fa84a3d0f13f4ffdeae7f4225f8bd88b3b9a0b34e,,python scripts/compare-candidate-order.py --oracle external/oracle --actual external/actual --policy exact --input being --input beingo --input beixngoxx --input mgoi --input zijiguk --output-json external/output-json --output-csv external/output-csv,beixngoxx,exact,38,38,True,True,True,True,last_page,last_page,,0,0,,,pass
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,9cf5f91dfa81c050a3d55e54f423aa4648c64cc6f0f8447549004e3c810d755b,2a367341eb4ba2f4a947a11fa84a3d0f13f4ffdeae7f4225f8bd88b3b9a0b34e,,python scripts/compare-candidate-order.py --oracle external/oracle --actual external/actual --policy exact --input being --input beingo --input beixngoxx --input mgoi --input zijiguk --output-json external/output-json --output-csv external/output-csv,mgoi,exact,4,4,True,True,True,True,last_page,last_page,,0,0,,,pass
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,9cf5f91dfa81c050a3d55e54f423aa4648c64cc6f0f8447549004e3c810d755b,2a367341eb4ba2f4a947a11fa84a3d0f13f4ffdeae7f4225f8bd88b3b9a0b34e,,python scripts/compare-candidate-order.py --oracle external/oracle --actual external/actual --policy exact --input being --input beingo --input beixngoxx --input mgoi --input zijiguk --output-json external/output-json --output-csv external/output-csv,zijiguk,exact,416,416,True,True,True,True,last_page,last_page,32,0,0,order,,fail
