engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,817655.800,817655.800,4718592,159457280,159461376,171552768
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,47235.100,47235.100,159465472,159506432,159506432,171552768
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,47765.000,47765.000,159506432,159531008,159531008,171552768
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,45688.200,45688.200,159531008,159539200,159539200,171552768
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,48762.400,48762.400,159539200,159563776,159563776,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,50787.900,50787.900,159563776,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,47704.600,47704.600,159600640,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,49132.600,49132.600,159600640,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,46006.200,46006.200,159600640,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,47886.200,47886.200,159600640,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,47407.300,47407.300,159600640,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,46131.800,46131.800,159600640,159600640,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,45822.700,45822.700,159600640,159637504,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,45800.200,45800.200,159637504,159641600,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,46510.000,46510.000,159641600,159645696,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,10,1,46588.500,46588.500,159645696,159645696,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,11,1,46563.600,46563.600,159645696,159653888,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,12,1,48977.400,48977.400,159653888,159653888,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,13,1,47539.300,47539.300,159653888,159653888,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,14,1,47370.000,47370.000,159653888,159653888,unavailable,171552768
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,15,1,49746.200,49746.200,159653888,159653888,unavailable,171552768
