"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","591.435","298.578","1.981","292.857","186306560","16158720","195059712","5091328"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","464.430","1201.210","0.387","-736.780","186306560","17674240","196632576","6295552"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.267","15.067","1.677","10.200","186306560","13824000","192847872","4792320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.200","20.900","2.785","37.300","186306560","13565952","191266816","4431872"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.250","17.200","2.573","27.050","186306560","13824000","192057344","4792320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1020.124","668.741","1.525","351.383","186306560","17588224","195854336","6303744"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","46.337","171.300","0.271","-124.963","186306560","13824000","193474560","4726784"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","492.200","856.320","0.575","-364.120","186306560","17674240","197259264","6373376"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22909.800","27472.900","0.834","-4563.100","186306560","13565952","190472192","3293184"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22927.000","28770.600","0.797","-5843.600","186306560","13434880","190468096","3813376"
