track,schema_id,workload,input,yune_median_us,librime_median_us,yune_librime_median_ratio,absolute_gap_us,yune_max_peak_working_set_bytes,librime_max_peak_working_set_bytes,yune_median_private_bytes,librime_median_private_bytes
track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,504.605,187.211,2.695,317.394,228065280,15269888,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,397.333,871.404,0.456,-474.071,228065280,16187392,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,25.097,21.778,1.152,3.319,228065280,9502720,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,62.458,14.459,4.320,47.999,228065280,9355264,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,44.625,10.875,4.103,33.750,228065280,9388032,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,902.807,429.886,2.100,472.921,228065280,16187392,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,42.682,263.958,0.162,-221.276,228065280,11649024,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,405.692,584.146,0.695,-178.454,228065280,16187392,unavailable,unavailable
track-a-comparison,luna_pinyin,session_create_select_destroy,,17825.333,28991.208,0.615,-11165.875,228065280,8798208,unavailable,unavailable
track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,17884.250,29398.958,0.608,-11514.708,228065280,8634368,unavailable,unavailable
