"engine","track","schema_id","input","iterations","table_path","prism_path","selected_storage","table_mapping_mode","prism_mapping_mode","raw_prism_median_us","raw_prism_code_count","raw_table_median_us","raw_table_lookup_codes","raw_table_candidate_count","translator_median_us","real_prism_lookup_median_us","candidate_materialization_median_us","candidate_sort_median_us","filter_pipeline_median_us","ranker_pipeline_median_us","context_export_median_us","abi_c_string_allocation_median_us","free_context_median_us","rsmarisa_exact_lookup_calls_per_op","rsmarisa_prefix_lookup_calls_per_op","owned_candidates_per_op","context_page_candidates_per_op","abi_c_string_allocations_per_op","abi_c_string_bytes_per_op"
"yune","track-a-comparison","luna_pinyin","hao","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\short-key-page-bound-slice\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\short-key-page-bound-slice\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.100","1","14.400","hao","139","21.067","0.133","0.233","0.000","0.433","0.033","1.500","0.133","0.100","1.000","0.333","5.000","1.667","4.000","16.000"
"yune","track-a-comparison","luna_pinyin","ni","80","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\short-key-page-bound-slice\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\short-key-page-bound-slice\track-a-yune\user\build\luna_pinyin.prism.bin","rsmarisa_byte_backed","mmap","mmap","0.100","1","18.100","ni","182","46.200","0.150","0.250","0.050","0.550","0.000","1.500","0.200","0.100","1.000","0.500","5.000","2.500","6.000","21.000"
