"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.600","16.500","0.339","-10.900","153780224","17707008","102887424","8167424"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.800","43.860","0.132","-38.060","153780224","17707008","103682048","8634368"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.411","297.538","0.018","-292.127","153780224","15937536","92971008","4919296"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.567","47.467","0.117","-41.900","153780224","17707008","100253696","7696384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.700","36.333","0.157","-30.633","153780224","17707008","102092800","6688768"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.470","1223.560","0.004","-1218.090","153780224","17580032","95498240","6127616"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.588","43.588","0.128","-38.000","153780224","17707008","105283584","8622080"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.167","14.967","0.278","-10.800","153780224","13778944","91680768","4612096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.500","15.500","0.355","-10.000","153780224","17707008","98344960","7684096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.200","20.500","0.205","-16.300","153780224","13606912","90099712","4345856"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.150","17.250","0.241","-13.100","153780224","13778944","90947584","4427776"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.600","14.500","0.386","-8.900","153780224","17707008","99254272","7696384"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.500","66.650","0.083","-61.150","153780224","17707008","97574912","6000640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.497","672.490","0.008","-666.993","153780224","17580032","94048256","6205440"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.594","341.163","0.016","-335.569","153780224","17707008","104493056","7147520"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.025","180.637","0.033","-174.612","153780224","13778944","92508160","4530176"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.490","866.720","0.006","-861.230","153780224","17707008","99287040","6275072"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23696.400","45344.800","0.523","-21648.400","153780224","13606912","87871488","3461120"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23592.900","44730.900","0.527","-21138.000","153780224","13434880","89526272","3756032"
