"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","56.000","16.700","3.353","39.300","189579264","17219584","203649024","6881280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","36.820","44.380","0.830","-7.560","189759488","17219584","204001280","7323648"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","593.281","294.911","2.012","298.370","185982976","15835136","194445312","4972544"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","47.267","47.733","0.990","-0.466","187351040","17219584","200728576","6279168"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","37.617","36.767","1.023","0.850","188215296","17219584","202461184","7094272"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","489.210","1206.760","0.405","-717.550","185982976","17219584","196337664","6643712"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","38.525","44.725","0.861","-6.200","191819776","17219584","206217216","8159232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","19.900","15.567","1.278","4.333","185982976","13893632","192188416","4751360"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","60.400","16.000","3.775","44.400","185982976","17219584","198873088","6483968"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","58.900","21.400","2.752","37.500","185982976","13660160","191078400","4489216"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","34.700","17.750","1.955","16.950","185982976","13893632","191258624","4927488"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","35.300","14.500","2.434","20.800","186220544","17219584","200101888","6647808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","63.400","65.850","0.963","-2.450","185982976","17219584","198246400","6217728"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1061.646","676.737","1.569","384.909","185982976","17219584","195547136","5906432"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","104.206","340.600","0.306","-236.394","191062016","17219584","205426688","7327744"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","47.425","176.738","0.268","-129.313","185982976","13893632","192819200","4841472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","496.960","853.240","0.582","-356.280","185982976","17219584","197332992","6029312"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22920.600","25198.500","0.910","-2277.900","185982976","13660160","190283776","3330048"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22893.100","28822.300","0.794","-5929.200","185982976","13492224","190279680","3801088"
