"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.500","16.900","0.325","-11.400","153878528","17326080","102133760","6778880"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.800","44.240","0.131","-38.440","153878528","17326080","102617088","7012352"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.465","297.438","0.018","-291.973","153878528","15790080","93265920","5214208"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.633","47.000","0.120","-41.367","153878528","17326080","100204544","6168576"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.683","36.433","0.156","-30.750","153878528","17326080","101191680","8220672"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.440","1206.820","0.005","-1201.380","153878528","17326080","94937088","6541312"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.600","43.825","0.128","-38.225","153878528","17326080","105054208","8220672"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.233","15.200","0.278","-10.967","153878528","13828096","91987968","4984832"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.500","15.400","0.357","-9.900","153878528","17326080","98521088","6725632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.200","21.300","0.197","-17.100","153878528","13627392","90230784","5017600"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.200","17.450","0.241","-13.250","153878528","13828096","90845184","4988928"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.500","14.550","0.378","-9.050","153878528","17326080","99328000","7757824"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.500","65.750","0.084","-60.250","153878528","17326080","97652736","6316032"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.432","675.908","0.008","-670.476","153878528","17326080","94273536","5963776"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.644","343.825","0.016","-338.181","153878528","17326080","104263680","7008256"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.025","174.312","0.035","-168.287","153878528","13840384","92377088","5025792"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.480","852.210","0.006","-846.730","153878528","17326080","98496512","6176768"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23238.200","25408.300","0.915","-2170.100","153878528","13627392","87543808","3522560"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23448.500","65889.400","0.356","-42440.900","153878528","13438976","89022464","3731456"
