tool_version,tool_sha256,oracle_sha256,actual_sha256,exception_sha256,effective_invocation,input,policy,oracle_count,actual_count,oracle_captured_all_pages,actual_captured_all_pages,oracle_menu_present,actual_menu_present,oracle_termination_reason,actual_termination_reason,raw_first_mismatch_index,missing_count,extra_count,failure_classes,accepted_exceptions,verdict
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,moboyi,exact,225,323,True,True,True,True,last_page,last_page,0,1,99,under-admission;over-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,boyi,exact,297,291,True,True,True,True,last_page,last_page,0,10,4,under-admission;over-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,yi,exact,841,1852,True,True,True,True,last_page,last_page,841,0,1011,over-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,zhonggao,exact,117,115,True,True,True,True,last_page,last_page,1,2,0,under-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,zhongguo,exact,125,118,True,True,True,True,last_page,last_page,0,11,4,under-admission;over-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,gao,exact,164,201,True,True,True,True,last_page,last_page,133,31,68,under-admission;over-admission;order,,fail
5,d20eccc78822dd612eefd39966586a5c87cd5bbe8be4386634a20c52c139f612,8ff369e1a78d0865055003433a258dcf4407136609d4ab8ab5a029c29b989273,2f0513fa28dcc363e7d8b8f53b17b26edf9d8106844065207c28a16239aff8b1,,python scripts/compare-candidate-order.py --oracle target/m59-increment1-lane-b-final/lane-b-oracle.json --actual target/m59-increment1-lane-b-final/lane-b-yune.json --policy exact --output-json target/m59-increment1-lane-b-final/lane-b-exact-diff.json --output-csv target/m59-increment1-lane-b-final/lane-b-exact-diff.csv,guo,exact,366,215,True,True,True,True,last_page,last_page,155,211,60,under-admission;over-admission;order,,fail
