"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","1637.727","291.497","5.618","1346.230","110440448","16355328","59998208","5246976"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","582.910","1213.470","0.480","-630.560","110440448","17846272","63373312","5890048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","24.067","11.600","2.075","12.467","110440448","14417920","58191872","5095424"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.000","20.400","2.745","35.600","110440448","14204928","56918016","4706304"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.000","14.100","2.979","27.900","110440448","14417920","56918016","4567040"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2581.449","667.125","3.870","1914.324","110440448","17846272","61788160","6008832"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","43.837","165.675","0.265","-121.838","110440448","14417920","59203584","5111808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","596.550","854.520","0.698","-257.970","110440448","17846272","63913984","6438912"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23697.500","24410.200","0.971","-712.700","110440448","14204928","52555776","3452928"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23862.400","25700.500","0.928","-1838.100","110440448","13922304","53817344","3792896"
