"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","5.600","16.500","0.339","-10.900","153821184","17444864","102363136","8417280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","5.680","43.780","0.130","-38.100","153821184","17444864","102989824","8417280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","5.397","300.278","0.018","-294.881","153821184","15978496","93483008","5025792"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","5.533","47.367","0.117","-41.834","153821184","17444864","100007936","7950336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","5.617","36.317","0.155","-30.700","153821184","17444864","100945920","8888320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","5.450","1201.890","0.005","-1196.440","153821184","17358848","95174656","6103040"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","5.537","43.737","0.127","-38.200","153821184","17481728","104427520","8142848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4.200","15.633","0.269","-11.433","153821184","13799424","91721728","4530176"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","5.600","15.600","0.359","-10.000","153821184","17444864","98021376","7729152"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","4.200","21.000","0.200","-16.800","153821184","13537280","90148864","4280320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4.200","17.500","0.240","-13.300","153821184","13799424","91000832","4505600"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","5.500","14.000","0.393","-8.500","153821184","17444864","98992128","7946240"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","5.550","65.850","0.084","-60.300","153821184","17444864","98082816","5877760"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5.386","672.927","0.008","-667.541","153821184","17358848","94158848","6004736"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","5.494","337.137","0.016","-331.643","153821184","17481728","103616512","8142848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","5.975","179.537","0.033","-173.562","153821184","13799424","92467200","4571136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","5.440","852.150","0.006","-846.710","153821184","17444864","96026624","6184960"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23591.500","23555.000","1.002","36.500","153821184","13537280","87764992","3395584"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22452.100","25472.000","0.881","-3019.900","153821184","13385728","89255936","3735552"
