track,schema_id,workload,input,yune_median_us,librime_median_us,yune_librime_median_ratio,absolute_gap_us,yune_max_peak_working_set_bytes,librime_max_peak_working_set_bytes,yune_median_private_bytes,librime_median_private_bytes
track-a-comparison,luna_pinyin,key_sequence_process_with_context,b,73.667,12.042,6.118,61.625,183713792,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshi,46.000,31.533,1.459,14.467,183713792,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,65.698,166.470,0.395,-100.772,179142656,15007744,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,che,93.875,36.222,2.592,57.653,183713792,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,chuang,59.403,24.215,2.453,35.188,183713792,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,490.679,799.083,0.614,-308.404,180142080,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,dazisudu,41.453,27.297,1.519,14.156,183713792,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,27.708,14.570,1.902,13.138,176766976,9535488,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,j,75.208,10.209,7.367,64.999,182206464,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,90.333,24.250,3.725,66.083,175079424,9371648,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,50.042,19.354,2.586,30.688,175849472,9437184,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,yi,41.395,10.438,3.966,30.957,182976512,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zh,136.521,42.021,3.249,94.500,181321728,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,79.463,391.385,0.203,-311.922,180142080,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongdengchangdu,80.201,201.294,0.398,-121.093,183713792,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,109.500,111.604,0.981,-2.104,177881088,11501568,unavailable,unavailable
track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,471.071,537.600,0.876,-66.529,180584448,15974400,unavailable,unavailable
track-a-comparison,luna_pinyin,session_create_select_destroy,,17588.375,28889.541,0.609,-11301.166,174030848,8781824,unavailable,unavailable
track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,17805.500,30610.000,0.582,-12804.500,173948928,8536064,unavailable,unavailable
