event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5349376,5.1,806912,0.8,5349376,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6639616,6.3,1048576,1,6639616,6.3,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6832128,6.5,1048576,1,6832128,6.5,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6840320,6.5,1048576,1,6840320,6.5,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",12193792,11.6,2498560,2.4,84717568,80.8,8472,0,62833086,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",72257536,68.9,31535104,30.1,84717568,80.8,21316010,20.3,62833086,59.9,48871058,40740505,"create_session loaded the workspace default schema"
,"after_select_schema",72335360,69,31600640,30.1,84717568,80.8,21316137,20.3,62833086,59.9,48871058,40740505,"select_schema applied requested active schema"
,"after_typing_neihoumaa",72818688,69.4,31617024,30.2,84717568,80.8,21366731,20.4,62833086,59.9,48871058,40740505,"realistic short Jyutping typing path"
,"steady_after_esc",72818688,69.4,31617024,30.2,84717568,80.8,21365845,20.4,62833086,59.9,48871058,40740505,"steady sample after ESC clear"
