"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","854.357","284.189","3.006","570.168","185921536","15970304","194101248","5083136"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","520.210","1186.720","0.438","-666.510","185921536","17698816","196476928","6135808"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","23.433","11.367","2.061","12.066","185921536","13856768","191913984","4931584"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.400","20.600","2.738","35.800","185921536","13623296","191287296","4366336"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42.250","14.000","3.018","28.250","185921536","13856768","191287296","4550656"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1510.166","660.154","2.288","850.012","185921536","17698816","194891776","5779456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","43.637","160.962","0.271","-117.325","185921536","13856768","193523712","4788224"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","537.440","835.760","0.643","-298.320","185921536","17698816","197267456","6291456"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22649.500","22551.600","1.004","97.900","185921536","13623296","190459904","3469312"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22621.900","22311.700","1.014","310.200","185921536","13455360","190455808","3792896"
