engine,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,key_sequence_process_with_context,hao,23,3,34.500,11.500,20541440,20541440,0,22708224
librime-1.17.0,key_sequence_process_with_context,hao,24,3,34.100,11.367,20541440,20541440,0,22708224
librime-1.17.0,key_sequence_process_with_context,zhongguo,0,8,1489.800,186.225,21602304,21594112,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,1,8,1485.100,185.638,21594112,21626880,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,2,8,1486.100,185.763,21626880,21618688,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,3,8,1478.200,184.775,21618688,21622784,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,4,8,1503.600,187.950,21622784,21618688,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,5,8,1486.700,185.838,21618688,21639168,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,6,8,1516.900,189.613,21639168,21639168,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,7,8,1479.800,184.975,21639168,21626880,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,8,8,1425.100,178.138,21626880,21651456,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,9,8,1590.900,198.863,21651456,21639168,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,10,8,1576.900,197.113,21639168,21610496,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,11,8,1520.700,190.088,21610496,21630976,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,12,8,1537.500,192.188,21630976,21635072,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,13,8,1456.800,182.100,21635072,21639168,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,14,8,1486.400,185.800,21639168,21630976,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,15,8,1473.700,184.213,21630976,21626880,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,16,8,1448.400,181.050,21626880,21622784,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,17,8,1454.300,181.788,21622784,21643264,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,18,8,1399.500,174.938,21643264,21602304,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,19,8,1507.500,188.438,21602304,21643264,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,20,8,1473.400,184.175,21643264,21643264,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,21,8,1474.100,184.263,21643264,21630976,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,22,8,1460.800,182.600,21630976,21630976,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,23,8,1467.100,183.388,21630976,21618688,0,22724608
librime-1.17.0,key_sequence_process_with_context,zhongguo,24,8,1457.000,182.125,21618688,21630976,0,22724608
