"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","3.570","286.462","0.012","-282.892","185806848","15876096","193732608","4866048"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","101.890","1183.340","0.086","-1081.450","185806848","17301504","196005888","6213632"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","9.100","11.333","0.803","-2.233","185806848","13766656","192491520","4558848"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.900","20.500","2.776","36.400","185806848","13524992","191074304","4333568"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14.500","14.100","1.028","0.400","185806848","13766656","191074304","4841472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2.934","656.419","0.004","-653.485","185806848","17256448","194359296","6021120"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.188","160.912","0.038","-154.724","185806848","13766656","193105920","4595712"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","101.260","825.650","0.123","-724.390","185806848","17301504","196771840","6270976"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","23086.100","24866.600","0.928","-1780.500","185806848","13504512","190279680","3416064"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23667.000","25177.300","0.940","-1510.300","185806848","13451264","189485056","3801088"
