"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","596.957","299.916","1.990","297.041","186204160","15933440","194854912","4890624"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","468.070","1214.030","0.386","-745.960","186204160","17756160","196747264","6230016"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.367","15.200","1.669","10.167","186204160","13856768","192286720","4771840"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","59.600","21.000","2.838","38.600","186204160","13635584","191492096","4321280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44.500","17.350","2.565","27.150","186204160","13856768","191492096","4747264"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1061.741","675.942","1.571","385.799","186204160","17461248","195158016","6393856"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","46.075","170.912","0.270","-124.837","186204160","13893632","193847296","4722688"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","476.480","851.180","0.560","-374.700","186204160","17793024","198012928","6238208"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22860.200","31962.500","0.715","-9102.300","186204160","13635584","189919232","3452928"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22783.700","32252.300","0.706","-9468.600","186204160","13455360","189734912","3674112"
