"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","66.757","279.403","0.239","-212.646","113086464","17211392","59949056","5439488"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","102.190","1161.610","0.088","-1059.420","113086464","17240064","61050880","7254016"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","8.967","11.267","0.796","-2.300","113086464","13844480","58175488","4939776"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","34.200","20.400","1.676","13.800","113086464","13651968","56893440","4575232"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14.550","13.850","1.051","0.700","113086464","13844480","56893440","4579328"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","55.914","640.212","0.087","-584.298","113086464","17240064","60739584","5992448"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","6.250","158.113","0.040","-151.863","113086464","13893632","59158528","4947968"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","101.630","826.840","0.123","-725.210","113086464","17289216","62640128","6074368"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22905.900","25726.200","0.890","-2820.300","113086464","13651968","53157888","3452928"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","23015.000","21392.100","1.076","1622.900","113086464","13492224","53452800","3747840"
