engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,48401.000,48401.000,7598080,11112448,10452992,12197888
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,25654.600,25654.600,10457088,11513856,10612736,13889536
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,31200.400,31200.400,10612736,11476992,10661888,13975552
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,21920.500,21920.500,10661888,11489280,10674176,13975552
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,24979.800,24979.800,10674176,11526144,10694656,13991936
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,28827.400,28827.400,10694656,10788864,unavailable,13991936
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,23021.200,23021.200,10788864,10911744,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,25633.500,25633.500,10911744,10915840,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,24525.300,24525.300,10915840,10895360,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,26720.800,26720.800,10895360,10870784,unavailable,14036992
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,28170.100,28170.100,10870784,10899456,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,28407.000,28407.000,10899456,10903552,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,29836.800,29836.800,10903552,10862592,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,27396.600,27396.600,10862592,10907648,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,25757.600,25757.600,10907648,10846208,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,30.000,15.000,11898880,11902976,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,30.400,15.200,11907072,11907072,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,30.500,15.250,11915264,11915264,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,3,2,30.800,15.400,11915264,11915264,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,4,2,30.700,15.350,11915264,11915264,unavailable,14053376
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,5,2,29.500,14.750,11915264,11915264,unavailable,14053376
