engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,3,49251400,9,38811500,19918,19918,11289,33700,5700,8714900,0,578800,11289,0,5,1,356600,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,3,48654400,9,39435100,19918,19918,11289,21500,3800,7531300,0,558200,11289,0,5,1,350900,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,3,44687300,9,36225800,19918,19918,11289,21400,2900,7019500,100,381500,11289,0,5,1,359500,5,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,3,45370600,9,36634000,19918,19918,11289,21000,3200,7203600,0,449400,11289,0,5,1,361000,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,3,45641000,9,36704700,19918,19918,11289,20900,2800,7416500,200,414300,11289,0,5,1,360200,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,3,45711900,9,37300400,19918,19918,11289,21100,3400,6941300,100,381000,11289,0,5,1,363800,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,3,45098400,9,36359400,19918,19918,11289,21300,3100,7240600,0,421500,11289,0,5,1,357800,5,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,3,45175600,9,36531100,19918,19918,11289,15200,4600,7112800,100,400800,11289,0,5,1,363100,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,3,45182500,9,36459300,19918,19918,11289,21400,3800,7225400,100,405700,11289,0,5,1,368100,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,3,49552900,9,40960500,19918,19918,11289,19000,4100,7134000,100,393500,11289,0,5,1,386700,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,10,3,3,45826900,9,36917300,19918,19918,11289,19900,3500,7341400,0,486100,11289,0,5,1,373000,5,1,500
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,11,3,3,47515500,9,39138400,19918,19918,11289,21500,4400,6902800,100,360700,11289,0,5,1,363700,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,12,3,3,45281400,9,36938500,19918,19918,11289,21400,2800,6917300,100,352800,11289,0,5,1,359800,5,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,13,3,3,44653100,9,36236700,19918,19918,11289,20700,3200,6981700,0,399700,11289,0,5,1,368800,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,14,3,3,44445500,9,36158700,19918,19918,11289,20900,3000,6889600,100,346400,11289,0,5,1,359300,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,15,3,3,46107400,9,36753000,19918,19918,11289,19600,3300,7751300,0,564900,11289,0,5,1,359200,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,16,3,3,44751300,9,36099400,19918,19918,11289,19900,3200,7114500,0,426500,11289,0,5,1,367400,5,1,600
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,17,3,3,44621700,9,36365700,19918,19918,11289,19500,3000,6818300,100,381200,11289,0,5,1,362600,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,18,3,3,51363700,9,41898900,19918,19918,11289,19400,4200,7714200,0,602700,11289,0,5,1,366300,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,19,3,3,47241700,9,38194200,19918,19918,11289,19500,3700,7495800,0,521800,11289,0,5,1,374800,5,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,0,7,7,26329600,21,20444100,13954,13954,7609,12500,2600,4005100,200,182900,7609,0,0,1,337700,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,1,7,7,25510600,21,19060100,13954,13954,7609,12500,3500,4499300,200,224200,7609,0,0,1,327700,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,2,7,7,25012000,21,19161900,13954,13954,7609,12700,2500,4026200,200,194800,7609,0,0,1,326200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,3,7,7,25241000,21,19293700,13954,13954,7609,14200,3300,4079300,200,198900,7609,0,0,1,332800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,4,7,7,25140700,21,19251800,13954,13954,7609,13400,3000,4052000,200,203400,7609,0,0,1,319700,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,5,7,7,24438300,21,18707700,13954,13954,7609,13000,2400,3902200,300,215300,7609,0,0,1,325700,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,6,7,7,25711200,21,20307200,13954,13954,7609,12000,2300,3631100,100,192800,7609,0,0,1,324800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,7,7,7,24519000,21,18784700,13954,13954,7609,12900,2300,3907700,100,199400,7609,0,0,1,327800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,8,7,7,24808200,21,18991500,13954,13954,7609,12300,2800,3958800,300,228000,7609,0,0,1,322700,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,9,7,7,27800800,21,19871600,13954,13954,7609,13100,5200,5469700,100,493400,7609,0,0,1,378000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,10,7,7,26442000,21,19666400,13954,13954,7609,13300,5100,4642600,100,279100,7609,0,0,1,326000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,11,7,7,26325900,21,19518000,13954,13954,7609,13400,4200,4815900,100,291800,7609,0,0,1,336200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,12,7,7,25692000,21,19648600,13954,13954,7609,13000,2900,4128300,200,220000,7609,0,0,1,328900,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,13,7,7,25637900,21,19262400,13954,13954,7609,12300,3700,4397200,100,250000,7609,0,0,1,331900,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,14,7,7,28344200,21,21361000,13954,13954,7609,13100,4400,4873100,200,340600,7609,0,0,1,337400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,15,7,7,25137400,21,19102000,13954,13954,7609,12900,2800,4178300,100,210600,7609,0,0,1,326200,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,16,7,7,24633400,21,18788800,13954,13954,7609,12300,2400,3998400,200,218900,7609,0,0,1,326400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,17,7,7,24650500,21,18949700,13954,13954,7609,12500,2500,3887400,300,203300,7609,0,0,1,329500,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,18,7,7,24355300,21,18848500,13954,13954,7609,12700,2500,3708600,100,198700,7609,0,0,1,327000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,ngohaig,19,7,7,24875700,21,19033400,13954,13954,7609,12100,2900,4017900,100,225000,7609,0,0,1,329500,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,0,13,13,69463100,39,58332400,26660,26660,13704,22300,11100,8859100,300,689800,13704,0,0,1,331600,0,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,1,13,13,66933700,39,55860500,26660,26660,13704,19400,5100,8754000,300,708000,13704,0,0,1,336100,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,2,13,13,69801800,39,58339000,26660,26660,13704,18500,6000,9166900,200,731900,13704,0,0,1,332500,0,1,400
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,3,13,13,75928600,39,64733500,26660,26660,13704,19100,5200,8923900,100,693400,13704,0,0,1,330400,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,4,13,13,67850300,39,56733300,26660,26660,13704,19300,5500,8919300,300,621900,13704,0,0,1,338600,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,5,13,13,66198200,39,55637100,26660,26660,13704,19200,6000,8382800,100,583400,13704,0,0,1,338300,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,6,13,13,66920100,39,56355200,26660,26660,13704,22200,5700,8441100,500,523800,13704,0,0,1,335000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,7,13,13,73713000,39,63172200,26660,26660,13704,22500,6700,8376100,200,536300,13704,0,0,1,334500,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,8,13,13,66352700,39,55823200,26660,26660,13704,22900,5000,8372900,600,552800,13704,0,0,1,336100,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,9,13,13,68587000,39,57172700,26660,26660,13704,21000,7100,9097300,400,702600,13704,0,0,1,335400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,10,13,13,67913800,39,56819700,26660,26660,13704,20600,6100,8840600,300,643400,13704,0,0,1,336400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,11,13,13,70791200,39,58800000,26660,26660,13704,21700,6400,9482700,400,862700,13704,0,0,1,337500,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,12,13,13,70236800,39,58915000,26660,26660,13704,19400,6300,9058900,500,687400,13704,0,0,1,338600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,13,13,13,75709700,39,64908400,26660,26660,13704,19800,6000,8603900,200,528100,13704,0,0,1,337800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,14,13,13,67657000,39,56694700,26660,26660,13704,18900,6100,8503500,200,581000,13704,0,0,1,339400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,15,13,13,66231100,39,55740700,26660,26660,13704,20100,5400,8353900,400,501400,13704,0,0,1,330700,0,1,300
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,16,13,13,65871300,39,55216500,26660,26660,13704,19800,5300,8476500,400,579100,13704,0,0,1,331000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,17,13,13,75205900,39,64748900,26660,26660,13704,19000,5500,8346700,0,508200,13704,0,0,1,331000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,18,13,13,75947700,39,64621600,26660,26660,13704,21300,5800,8978700,400,664400,13704,0,0,1,341600,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,jigaajiusihaa,19,13,13,70044800,39,58696900,26660,26660,13704,19700,5400,9028500,400,739600,13704,0,0,1,329800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,0,11,11,43656800,33,34114000,20712,20712,11538,20700,5700,6688400,300,424300,11538,0,0,1,325800,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,1,11,11,43218700,33,33929400,20712,20712,11538,20100,5200,6528200,200,385100,11538,0,0,1,331800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,2,11,11,42040300,33,32654700,20712,20712,11538,20400,5300,6517000,300,421100,11538,0,0,1,325600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,3,11,11,43009800,33,33814700,20712,20712,11538,20200,6100,6360000,100,347000,11538,0,0,1,327400,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,4,11,11,42344800,33,33012000,20712,20712,11538,20000,5700,6512300,100,359900,11538,0,0,1,322800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,5,11,11,42016700,33,32853200,20712,20712,11538,19500,4900,6260000,200,324800,11538,0,0,1,326700,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,6,11,11,41657300,33,32493900,20712,20712,11538,20300,5500,6369100,300,334000,11538,0,0,1,324600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,7,11,11,41833200,33,32680300,20712,20712,11538,19600,5600,6309400,300,367800,11538,0,0,1,329000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,8,11,11,42585400,33,33346400,20712,20712,11538,19600,5300,6431600,200,346600,11538,0,0,1,321600,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,9,11,11,42558000,33,32983600,20712,20712,11538,19400,5400,6656400,100,417600,11538,0,0,1,327800,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,10,11,11,45587700,33,36018300,20712,20712,11538,21000,5500,6615700,0,382100,11538,0,0,1,328000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,11,11,11,43518300,33,33703000,20712,20712,11538,19600,6200,6913700,100,507800,11538,0,0,1,326000,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,12,11,11,42900000,33,33541500,20712,20712,11538,18900,4900,6528200,300,375600,11538,0,0,1,324200,0,1,0
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,13,11,11,42059100,33,33014900,20712,20712,11538,20000,5300,6273000,300,340500,11538,0,0,1,325300,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,14,11,11,46615200,33,37001200,20712,20712,11538,19800,6200,6722200,100,462900,11538,0,0,1,328000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,15,11,11,44456500,33,34628600,20712,20712,11538,20200,6900,6919300,200,483100,11538,0,0,1,326500,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,16,11,11,43248200,33,33734300,20712,20712,11538,20000,6300,6681900,300,415800,11538,0,0,1,326200,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,17,11,11,43466700,33,33757500,20712,20712,11538,19800,5800,6848000,500,468800,11538,0,0,1,324900,0,1,200
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,18,11,11,45393100,33,34325100,20712,20712,11538,20100,5700,8215900,300,377900,11538,0,0,1,323000,0,1,100
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,19,11,11,44745800,33,34292400,20712,20712,11538,20800,8100,7197400,300,545000,11538,0,0,1,587700,0,1,500
