engine,track,schema_id,input,iterations,table_path,prism_path,selected_storage,table_mapping_mode,prism_mapping_mode,raw_prism_median_us,raw_prism_code_count,raw_table_median_us,raw_table_lookup_codes,raw_table_candidate_count,translator_median_us,real_prism_lookup_median_us,candidate_materialization_median_us,candidate_sort_median_us,filter_pipeline_median_us,ranker_pipeline_median_us,context_export_median_us,abi_c_string_allocation_median_us,free_context_median_us,rsmarisa_exact_lookup_calls_per_op,rsmarisa_prefix_lookup_calls_per_op,owned_candidates_per_op,context_page_candidates_per_op,abi_c_string_allocations_per_op,abi_c_string_bytes_per_op
yune,track-a-comparison,luna_pinyin,n,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.166,26,157.708,n|na|nai|nan|nang|nao|ne|nei|nen|neng|ni|nia|nian|niang|niao|nie|nin|ning|niu|nong|nou|nu|nuan|nun|nuo|nv|nve,1260,59.584,0.250,0.126,0.000,0.416,0.000,0.917,0.375,0.084,1.000,1.000,7.000,5.000,12.000,41.000
yune,track-a-comparison,luna_pinyin,ni,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.041,1,16.917,ni,182,41.855,0.146,0.104,0.021,0.375,0.021,0.937,0.146,0.084,1.000,0.500,7.000,5.000,12.000,41.500
yune,track-a-comparison,luna_pinyin,hao,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.041,1,13.625,hao,139,22.389,0.125,0.125,0.014,0.361,0.014,0.916,0.153,0.097,1.000,0.333,7.000,5.000,12.000,43.667
yune,track-a-comparison,luna_pinyin,zhongguo,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,2.958,zhongguo,4,39.016,0.115,0.359,0.016,1.021,0.011,0.943,0.172,0.099,1.000,0.875,20.000,5.000,12.000,75.625
yune,track-a-comparison,luna_pinyin,ceshiyixiachangjushuruxingnengzenyang,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,43.750,ceshiyixiachangjushuruxingnengzenyang,0,501.341,0.054,0.054,0.017,0.498,0.016,0.805,0.207,0.076,1.000,0.973,3.108,4.622,7.595,149.595
yune,track-a-comparison,luna_pinyin,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,54.042,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,0,899.026,0.073,0.038,0.017,0.533,0.015,0.852,0.203,0.081,1.000,0.983,1.949,4.932,7.458,218.458
yune,track-a-comparison,luna_pinyin,cszysmsrsd,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,1.125,cszysmsrsd,0,394.075,1.450,0.042,0.017,0.437,0.013,0.850,0.171,0.079,1.000,1.000,2.000,5.000,7.500,88.100
yune,track-a-comparison,luna_pinyin,zybfshmsru,80,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.table.bin,/Users/laufei/Documents/GitHub/yune/target/macos-performance-verification/native-inprocess/full-pass-2/track-a-yune/user/build/luna_pinyin.prism.bin,rsmarisa_byte_backed,mmap,mmap,0.000,0,1.125,zybfshmsru,0,402.733,1.338,0.042,0.017,0.421,0.013,0.817,0.154,0.071,1.000,1.000,2.000,5.000,7.500,83.300
