"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","b","55.200","16.800","3.286","38.400","189300736","17113088","204533760","6803456"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshi","35.620","44.040","0.809","-8.420","190177280","17113088","205324288","7024640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","592.232","297.208","1.993","295.024","186036224","15781888","194781184","5210112"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","che","46.433","46.833","0.991","-0.400","187604992","17113088","202002432","6156288"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","chuang","36.400","36.367","1.001","0.033","187744256","17113088","202940416","7294976"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","490.070","1206.910","0.406","-716.840","186036224","17113088","196993024","6123520"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","dazisudu","37.512","44.212","0.848","-6.700","191795200","17113088","206909440","8630272"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","19.200","15.167","1.266","4.033","186036224","13758464","192823296","4812800"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","j","59.600","15.400","3.870","44.200","186036224","17113088","200536064","6582272"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","57.900","20.700","2.797","37.200","186036224","13631488","191242240","4644864"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","33.900","17.200","1.971","16.700","186036224","13750272","192032768","4612096"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","yi","34.650","14.250","2.432","20.400","186159104","17113088","201203712","6512640"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zh","62.800","64.250","0.977","-1.450","186036224","17113088","199114752","6479872"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1045.993","668.593","1.564","377.400","186036224","17113088","196202496","5865472"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongdengchangdu","100.962","341.175","0.296","-240.213","190951424","17113088","206114816","6823936"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","46.100","174.500","0.264","-128.400","186036224","13783040","193454080","4956160"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","487.720","845.320","0.577","-357.600","186036224","17113088","197533696","6053888"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22784.700","22805.000","0.999","-20.300","186036224","13631488","190337024","3387392"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22986.600","26496.000","0.868","-3509.400","186036224","13451264","190332928","3751936"
