"track","schema_id","workload","input","yune_median_us","librime_median_us","yune_librime_median_ratio","absolute_gap_us","yune_max_peak_working_set_bytes","librime_max_peak_working_set_bytes","yune_median_private_bytes","librime_median_private_bytes"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","580.459","290.268","2.000","290.191","185692160","15896576","194412544","5259264"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","cszysmsrsd","467.680","1182.060","0.396","-714.380","185692160","17182720","196194304","6242304"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","25.067","15.000","1.671","10.067","185692160","13848576","192397312","4792320"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","n","56.600","20.100","2.816","36.500","185692160","13647872","190976000","5099520"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43.550","16.750","2.600","26.800","185692160","13848576","191770624","4517888"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1028.820","654.524","1.572","374.296","185692160","17182720","194785280","5984256"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","45.163","168.062","0.269","-122.899","185692160","13848576","193024000","4833280"
"track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","480.130","830.160","0.578","-350.030","185692160","17182720","197779456","6242304"
"track-a-comparison","luna_pinyin","session_create_select_destroy","","22263.800","27963.600","0.796","-5699.800","185692160","13647872","190976000","3387392"
"track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","22062.200","27602.900","0.799","-5540.700","185692160","13520896","189710336","3870720"
