engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns,candidate_request_bounded_calls,candidate_request_unbounded_calls,candidate_request_page_limit_total,candidate_request_surplus_total,bounded_iterator_calls,bounded_iterator_limit_total,bounded_iterator_selected_total,bounded_iterator_full_count_total,full_list_translation_calls,full_list_fallback_count,exact_lookup_calls,exact_lookup_ns,exact_lookup_candidates,prefix_lookup_calls,prefix_lookup_ns,prefix_lookup_candidates,heap_exact_lookup_calls,heap_prefix_lookup_calls,no_marisa_compact_exact_lookup_calls,no_marisa_compact_prefix_lookup_calls,rsmarisa_exact_lookup_calls,rsmarisa_prefix_lookup_calls,abi_c_string_allocations,abi_c_string_bytes
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,0,3,3,30602200,9,30518800,114889,16735,60,100,1700,57100,400,2300,60,0,6,1,4000,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,17022600,25056,3,12481100,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,1,3,3,32113300,9,32011200,114889,16735,60,100,2300,70300,400,2800,60,0,6,1,4500,6,1,800,3,0,15,45,3,60,60,24876,0,0,6,17598100,25056,3,13353600,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,2,3,3,29839100,9,29757200,114889,16735,60,100,1900,56000,300,2000,60,0,6,1,3600,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,16738800,25056,3,12050200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,3,3,3,31582300,9,31470900,114889,16735,60,300,2200,75800,0,3900,60,0,6,1,4600,6,1,800,3,0,15,45,3,60,60,24876,0,0,6,17789400,25056,3,12490100,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,4,3,3,34855200,9,34740200,114889,16735,60,800,2900,73200,100,3100,60,0,6,1,4700,6,1,700,3,0,15,45,3,60,60,24876,0,0,6,18868900,25056,3,14167300,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,5,3,3,32183400,9,32083600,114889,16735,60,100,2500,66800,100,2400,60,0,6,1,4100,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,17157800,25056,3,13826900,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,6,3,3,31145000,9,31048300,114889,16735,60,0,2100,67500,0,2600,60,0,6,1,4000,6,1,700,3,0,15,45,3,60,60,24876,0,0,6,17244400,25056,3,12719100,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,7,3,3,33398900,9,33287400,114889,16735,60,300,2800,76400,100,3100,60,0,6,1,4400,6,1,400,3,0,15,45,3,60,60,24876,0,0,6,18298300,25056,3,13695200,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,8,3,3,32152000,9,32055300,114889,16735,60,400,2200,65100,200,2100,60,0,6,1,4100,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,17180100,25056,3,13751500,665,6,3,0,0,0,0,14,374
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,hai,9,3,3,29366800,9,29277900,114889,16735,60,200,2100,60300,100,2300,60,0,6,1,4600,6,1,500,3,0,15,45,3,60,60,24876,0,0,6,16905100,25056,3,11356500,665,6,3,0,0,0,0,14,374
